Search Query,Quelle,Datum,Link,Titel,Text
KI,Sueddeutsche,2024-02-27,https://www.sueddeutsche.de/wirtschaft/kuenstliche-intelligenz-munich-economic-debates-1.6401495,Munich Economic Debates: Was man bei KI aus der Vergangenheit lernen kann - Wirtschaft - SZ.de,"Der Grund, aus dem heute von ""künstlicher Intelligenz"" gesprochen wird, ist einfach: Marketing. Computer- und Kognitionswissenschaftler John McCarthy schuf den Begriff, ""weil wir etwas tun mussten, als wir versuchten, im Jahr 1956 Geld für einen Sommer-Workshop zu bekommen"", erzählte er einst. KI klang da neu und aufregend und als wäre es ein paar Fördermittel wert. Knapp 70 Jahre später ist KI überall. Doch was für eine Art von Intelligenz ist da gemeint? Antworten auf diese Frage fand am Montagabend der Privatdozent Rudolf Seising bei den Munich Economic Debates von Ifo-Institut und Süddeutsche Zeitung . Er leitet ein Projekt, das die Geschichte der KI in Deutschland erforscht. ""Was können wir aus der Entwicklung von KI für die Zukunft lernen?"" lautete der Titel seines Vortrags. Das, was KI als ""intelligent"" adelt, ist historisch von Mathematik und Informatik geprägt, sagt Seising. Schon 1950 fragte der britische Mathematiker Alan Turing ""Können Maschinen denken?"", ohne damals eine Antwort zu wissen . Generationen an Forscher arbeiteten daran, Sprache in Codes zu übersetzen und den menschlichen Geist in logischen Formeln und Algorithmen einzufangen, um solche ""denkende"" Maschine zu bauen. Dieses Erbe merkt man der künstlichen Intelligenz bis heute an: Es ist eine enge Interpretation der Intelligenz, eine nicht-menschliche und berechnende Variante. Geschichte kann also einiges über die Gegenwart mit KI verraten - und womöglich auch über die Zukunft. Seisings eigentliches Fachgebiet sei nämlich die Vergangenheit, betont er. Er sehe jedoch, dass seit der Veröffentlichung des Chatbots Chat-GPT immer mehr Wissenschaftler auf den KI-Zug aufspringen würden. Das könnte das Feld der gestellten Fragen einengen. Denn wer einen Hammer hat, der sieht nur Nägel. Und wer eine KI hat, der sieht Probleme womöglich immer als mit KI lösbar. Ein Feld, das dafür ideal sei, könne doch womöglich das Recht sein, lautet ein Vorschlag aus dem Publikum. Sollten Richter nicht einfach Fakten durchrechnen? Definitiv nicht, antwortet der sonst so ruhige Seising erstmals etwas vehementer und setzt sich gerade hin: ""Wir richten über Menschen, da sollten wir auch menschlich denken."" Wirklich besorgt zeigt Seising sich angesichts der KI-Zukunft nicht. Er kennt die Geschichte der Technologie womöglich gut genug, um ihre Stärken und Schwächen korrekt einzuschätzen. Doch ob andere auf solche Nuancen Wertlegen, scheint unsicher. Denn während Unmengen an Geldern in die KI-Entwicklung fließen, findet er selbst für seine Forschung keine Finanzierung. ""Falls mir jemand ein bis zwei Millionen geben möchte, kann er sich gerne melden"", grinst er ins Publikum. Soll heißen: Fließt das ganze Geld in die Technologie und keins in die Geschichte, gibt es womöglich bald sehr mächtige KIs - und niemanden mehr, der sie einordnen kann."
KI,Sueddeutsche,2024-02-27,https://www.sueddeutsche.de/bayern/bayern-drei-tage-woche-yormas-ki-weniger-arbeiten-1.6400878,Dank KI: Bahnhofsgastronom Yorma's will Drei-Tage-Woche einführen - Bayern - SZ.de,
KI,Sueddeutsche,2024-02-27,https://www.sueddeutsche.de/wissen/kriminalitaet-ki-schockanrufe-telefonbetrug-mit-vertrauten-stimmen-dpa.urn-newsml-dpa-com-20090101-240227-99-141986,Kriminalität - KI-Schockanrufe: Telefonbetrug mit vertrauten Stimmen - Wissen - SZ.de,"Bremen (dpa/tmn) - Unfall, Krankenhaus, Überfall: Kommt ein Anruf, in dem es um eine vermeintliche Notsituation oder eine Katastrophe geht, sollte man erst einmal skeptisch sein. Vor allem, wenn es dann schnell darum geht, mit einer Geldüberweisung zu helfen. Das gilt selbst und gerade, wenn es sich bei den Anrufenden um vermeintliche Familienmitglieder oder Freunde handelt. Denn Betrüger nutzen inzwischen immer öfter künstliche Intelligenz , um die Stimme eines Menschen täuschend echt für solche Anrufe zu imitieren, warnt die Verbraucherzentrale Bremen - und gibt folgende Tipps: 1. Versuchen Sie trotz der Stresssituation ruhig zu bleiben und treffen Sie keine überstürzten Entscheidungen, auch wenn Sie am Telefon unter Druck gesetzt werden und geben Sie keine persönlichen Informationen preis. 2. Das Gespräch erst einmal beenden und den vermeintlich Anrufenden unter einer bekannten Nummer zurückrufen, um sich zu vergewissern, dass der oder die Betreffende tatsächlich angerufen hat, und dass wirklich eine Notlage besteht. 3. Im Gespräch unbedingt Fragen nach Orten, Dingen oder Begebenheiten stellen, die nur der jeweilige Mensch beantworten kann - wenn er es denn wirklich ist. Ruhig auch „dumme“ Fragen einschieben, die nichts mit dem bisherigen Gespräch zu tun haben. Das kann Betrüger und KI aus dem Konzept bringen. 4. Mit nahestehenden Menschen ein geheimes Codewort verabreden, das man im Zweifel abfragen kann, um echte von gefälschten Hilferufen am Telefon sicher unterscheiden zu können. 5. Notieren Sie Datum, Uhrzeit und die genauen Umstände zweifelhafter Anrufe, am besten auch die Rufnummer, falls diese angezeigt wird, und erstatten Sie Strafanzeige bei der Polizei. Lücken im Gespräch oder stimmliche Unnatürlichkeit können Indizien dafür sein, dass es sich um einen KI-Fake-Anruf handelt, erklären die Verbraucherschützer. Allerdings müsse man oft schon sehr genau hinhören, um so betrügerische Anrufe als solche entlarven zu können. Um Stimmen per KI nachahmen zu können, reichten schon einige Sprachfetzen eines Menschen aus, die sich Betrüger oft leicht im Internet, etwa aus sozialen Medien besorgen können. Im Netz fänden sich inzwischen zudem zahlreiche Dienste, mit denen sich solche sogenannten Audio-Deepfakes erstellen lassen. © dpa-infocom, dpa:240227-99-141986/2"
Künstliche Intelligenz,Sueddeutsche,2024-02-26,https://www.sueddeutsche.de/wirtschaft/ki-mozilla-studie-transparenz-desinformation-social-media-1.6395945,Mozilla-Studie: Kennzeichnung für KI-Inhalte im Internet – aber wie?  - Wirtschaft - SZ.de,"Einkaufen kann eine Wissenschaft sein. Dutzende Siegel und Symbole kennzeichnen angeblich nachhaltige und tiergerechte Produkte. Der Nutri-Score soll mit seinen Ampelfarben helfen, gesunde Lebensmittel zu finden. Wie viel das wirklich bringt, ist unklar. Manche Menschen ignorieren die Labels, andere sind verwirrt und wissen nicht, worauf sie achten sollen. Diese Erkenntnis lässt sich auf soziale Medien übertragen. ""Nutzer sind mit zu vielen Informationen überfordert"", sagt Ramak Molavi Vasse'i. Sie leitet ein Forschungsprojekt zu KI-Transparenz bei der gemeinnützigen Mozilla -Stiftung und hat untersucht, wie Inhalte gekennzeichnet werden können, die von künstlicher Intelligenz erzeugt wurden. Bei Labels für Lebensmittel blicke niemand mehr durch, sagt Molavi. ""Das Gleiche droht bei KI-Inhalten. Mehr Kennzeichnung kann auch nach hinten losgehen."" Das ist eine der zentralen Erkenntnisse aus dem Bericht "" In Transparency We Trust? "", den Mozilla der SZ vor Veröffentlichung zur Verfügung gestellt hat. Die Untersuchung beschäftigt sich mit einer Frage, auf die Facebook, Instagram, Tiktok und anderen Plattform möglichst schnell Antworten finden müssen: Wie kann es gelingen, authentische Inhalte von KI-Fakes zu unterscheiden ? Die Herausforderung ist groß und drängend. Seit Open AI Ende 2022 Chat-GPT veröffentlichte, hat sich generative KI rasend schnell weiterentwickelt. Binnen Sekunden lassen sich Texte, Töne, Bilder und Videos erzeugen, die Monat für Monat realer wirken. Ein Video, in dem Wladimir Putin den Atomkrieg ausruft oder ein vermeintlich seniler Joe Biden Unsinn auf einer Pressekonferenz erzählt - technisch ist das längst möglich. Mozilla-Forscherin Molavi und ihr Kollege Gabriel Udoh haben die bestehenden Ansätze in zwei Kategorien eingeteilt. Zum einen gibt es deutlich wahrnehmbare Kennzeichnungen, etwa sichtbare Symbole in Bildern und Videos oder hörbare Hinweise in synthetischen Audio-Inhalten. Zum anderen können KI-Erzeugnisse mit unsichtbaren Wasserzeichen versehen werden. Diese Markierung stecken etwa in den Metadaten oder werden mit kryptografischen Verfahren in die Inhalte eingebettet. Alle sichtbaren Methoden haben einen großen Nachteil: Sie beruhen auf Freiwilligkeit. ""Die meisten KI-Fakes im Netz werden mit Täuschungsabsicht erstellt, zum Beispiel pornografische Deepfakes, die gegen den Willen der Betroffenen erstellt und verbreitet werden"", sagt Molavi. ""Die Macher werden wohl kaum anfangen, diese Inhalte sichtbar zu kennzeichnen."" Auch wenn sie Werkzeuge nutzen, die Bilder oder Videos als KI-generiert markieren, lassen sich solche Symbole leicht wegretuschieren oder schneiden. Zudem verschieben Labels einen Teil der Verantwortung zu Nutzerinnen und Nutzern. Ähnlich wie bei Lebensmitteln müssten sie lernen, mit unterschiedlichen Formen von Hinweisen umzugehen. ""Das kann Verwirrung stiften und sogar das Vertrauen in echte Inhalte weiter erodieren lassen"", sagt Molavi. Bei bestimmten Inhalten kämen Labels auch schlicht zu spät. Wenn Frauen mit sexualisierten Fakes herabgewürdigt werden sollen, sei der Schaden bereits angerichtet, sobald andere das Material sehen - KI-Kennzeichnung hin oder her. Etwas größere Hoffnungen setzt der Mozilla-Bericht in unsichtbare Wasserzeichen, die von Maschinen gelesen werden können. Kryptografische Markierungen lassen sich schwerer manipulieren oder ganz entfernen, ohne die Datei zu zerstören. Allerdings bräuchte es dafür einheitliche technische Standards, um Inhalte plattformübergreifend zu markieren und zu erkennen. Dafür gibt es erste Ansätze, etwa die Coalition for Content Provenance and Authenticity (C2PA), der Google, Microsoft und Adobe angehören. Gleichzeitig arbeiten Tech-Konzerne aber auch an eigenen Lösungen, die ein Wirrwarr an Wasserzeichen zur Folge haben könnten. ""Sichtbare Labels oder unsichtbare Wasserzeichen sind kein Allheilmittel, sondern allenfalls ein Baustein unter vielen in der Steuerung von KI"", sagt Molavi. ""Man darf nicht denselben Fehler machen wie die Tech-Konzerne und glauben, dass es für jedes Problem nur eine technische Lösung geben kann."" Sie hält die bisherigen Versuche der Plattformen für einen kleinen Schritt auf einem langen Weg. Freiwillige Selbstregulierung allein habe leider noch nie ausgereicht. Es brauche wirksame Regulierung, die kontrolliert und durchgesetzt werde. 2024 stehen Wahlen in mehr als 60 Ländern an, Donald Trump könnte erneut US-Präsident werden. Bereits ohne generative KI waren die Wahlkämpfe 2016 und 2020 geprägt von Lügen, Propaganda und Desinformation . Die Technologie existiere nicht in einem Vakuum, sagt Molavi. ""Sie trifft auf eine Social-Media-Welt, in der Algorithmen emotionalisierende und extreme Inhalte bevorzugen. In einem solchen Ökosystem gehen KI-Fakes besonders schnell viral."" Die Forscherin sieht KI-Unternehmen und Plattformen in der Pflicht. Das alte Facebook-Motto ""Move fast and break things"" dürfe sich nicht wiederholen. ""Es kann nicht Aufgabe der Forschenden und Nutzerinnen sein, Risiken aufzuzeigen und Lösungen zu erarbeiten"", sagt Molavi. ""Mir kommt es manchmal vor, als seien wir Teil eines großen Experiments mit Hunderten Millionen unfreiwilliger Beta-Tester."""
Künstliche Intelligenz,Sueddeutsche,2024-02-26,https://www.sueddeutsche.de/wirtschaft/kuenstliche-intelligenz-smartphone-revolution-telekom-setzt-auf-handy-ohne-apps-dpa.urn-newsml-dpa-com-20090101-240226-99-132837,Künstliche Intelligenz - Smartphone-Revolution? Telekom setzt auf Handy ohne Apps - Wirtschaft - SZ.de,"Bonn/Barcelona (dpa) - Ob Navi, Shopping-Portal oder Video-Streaming: Wer sein Smartphone nutzt, wischt häufig hin und her, um von einer App zur nächsten zu kommen. Geht es nach der Deutschen Telekom und deren US-Partner Brain Technologies, hat genau das perspektivisch ein Ende: Der Konzern stellte beim Mobile World Congress (MWC) in Barcelona den Prototypen eines Smartphones vor, bei dem der Nutzer keine Apps mehr sieht. Statt auf dem Screen herumzutippen, reichen Sprachbefehle. Such mir ein Geschenk für meinen Sohn! Zeig mir den kürzesten Weg zu meinem Lieblingsrestaurant! Sag mir, wie ich ohne Streichhölzer Feuer im Wald mache! Ein Künstliche-Intelligenz (KI)-Concierge geht dann im Netz auf die Suche und zeigt Lösungen auf dem Screen an, ob Fotos oder Texte. Das soll einfacher sein als das Gefummel mit verschiedenen Apps. Die sind dann nicht mehr nötig. Die Apps können auf dem Smartphone zwar im Hintergrund laufen, zu sehen sind sie aber nicht - sie spielen nur noch eine Nebenrolle, wenn überhaupt. „Das Smartphone kommt komplett ohne Apps aus“, betont Telekom-Innovationschefin Claudia Nemat. Bei dem Vorhaben hat der Bonner Konzern zusammengearbeitet mit der KI-Firma Brain Technologies und mit dem Chiphersteller Qualcomm, beide aus den USA. Beim genutzten Telefon handelt es sich um das Mittelklasse-Smartphone T-Phone. Das Besondere ist, was der Technologiepartner Brain daraus gemacht hat: Von ihm kommt die KI, die über die Cloud arbeitet. Außerdem gibt es eine zweite Version des KI-Phones, das offline arbeitet und einen Highspeed-Prozessor von Qualcomm hat. Ob eins dieser beiden derzeit nur als Prototyp existierende Handys jemals fertig entwickelt und im Laden zu kaufen sein wird, ist unklar. Der Gründer und Chef von Brain Technologies, der 30 Jahre alte Amerikaner Jerry Yue, ist davon fest überzeugt. „Es wird auf den Markt kommen“, sagt der umtriebige Geschäftsmann, der es 2022 auf die Forbes-Liste der weltweit 30 einflussreichsten Unternehmer geschafft hat, die jünger als 30 Jahre sind. Auf die Frage, wann das Gerät zu kaufen sein werden, sagt er: „Ich denke nicht, dass Sie sehr lange warten müssen.“ Mit großem Selbstvertrauen tritt er vor das Publikum am Messestand der Telekom und sagt mit Inbrunst der Überzeugung, dass er auf einer Mission sei, und die laute: „Die Zukunft wird frei von Apps sein.“ Die Macht, die die Apps derzeit hätten, werde zurückgehen an die Nutzer. Damit haben sich Brain und die Telekom, die in den USA mit ihrer Tochter T-Mobile stark vertreten ist und dort die Schwergewichte AT&T und Verizon herausfordert, viel vorgenommen. Denn auf Apples iPhone und Telefonen großer Hersteller mit dem Google -System Android spielen Apps immer noch die Hauptrolle, auch wenn Nutzer mit Hilfe von Widgets die Oberfläche zum Teil selbst gestalten können. Der iPhone-Konzern bietet zudem für seine Computer-Uhr Apple Watch ein Zifferblatt an, auf dem Software-Algorithmen die gerade passenden Informationen anzeigen sollen. Auf die Frage nach dem Marktstart geben sich Telekom-Verantwortliche zurückhaltend. Aber selbst wenn es am Ende nichts wird mit einem fertigen Produkt, so könnte das Projekt der Telekom das Ende der App-Ära einleiten. Ein Branchenvertreter, dessen Unternehmen im Wettbewerb mit der Telekom steht und seinen Namen nicht veröffentlicht haben will, sagt, dass das Vorhaben Potenzial habe. „Das werden wir im Blick behalten.“ Ben Woods vom Beratungsunternehmen CCS Insight sieht einen starken Trend hin zur Künstlichen Intelligenz in der Mobilfunkbranche. Das KI-Phone der Telekom sei hierbei ein interessantes Beispiel, wie die Zukunft aussehen könnte. Dass das Smartphone nun als fassbarer Prototyp in der Öffentlichkeit vorgestellt worden sei, sei ein bemerkenswerter Schritt, zumal ausgerechnet ein Netzbetreiber das tue. Die Telekom sei offenbar fest davon überzeugt, sich mit so einem Produkt von der Konkurrenz unterscheiden zu können, sagt der Branchenfachmann. Bezüglich einer Markteinführung sei er derzeit aber skeptisch. Woods sieht zudem „das Risiko eines Hypes“, der sich von der Realität absetze, und merkt an, dass Netzbetreiber bei Hardware bisher nicht allzu erfolgreich gewesen seien. Die Telekom betont, dass es ihr um die Kundenbindung gehe - dass also Kunden treu bleiben oder zu Magenta wechseln, weil das Gerät neue Möglichkeiten biete. Annette Zimmermann vom Beratungsunternehmen Gartner rechnet damit, dass die Branche künftig noch mehr Geräte dieser Art herausbringen werde. Und wie reagiert die Konkurrenz auf den Telekom-Prototypen, der perspektivisch den Abschied von Apps einleiten könnte? Vodafone macht deutlich, dass es Apps auch künftig für wichtig halte. Marcel de Groot, der für Privatkunden zuständige Geschäftsführer Privatkunden, sagt, dass der Einsatz von Künstlicher Intelligenz die Bedienung von Smartphones auf lange Sicht zwar revolutionieren könne. Jede nachhaltige Veränderung brauche aber Zeit. „Wir glauben, dass Smartphone-Hersteller und App-Anbieter ihre Services und Anwendungen zunächst so anpassen werden, dass der Datenaustausch mit anderen Apps und Betriebssystemen über KI-Funktionen leichter und besser funktioniert.“ © dpa-infocom, dpa:240226-99-132837/2"
Künstliche Intelligenz,Sueddeutsche,2024-02-23,https://www.sueddeutsche.de/wirtschaft/google-kuenstliche-intelligenz-ki-sundar-pichai-cyber-krieg-1.6388475,Künstliche Intelligenz: Google-Chef plädiert für weltweite Regeln - Wirtschaft - SZ.de,
Künstliche Intelligenz,Sueddeutsche,2024-02-23,https://www.sueddeutsche.de/medien/deutscher-journalistenverband-ki-und-presse-1.6385834,KI und Journalismus: „Das ist das Ende des pluralistischen Journalismus“ - Medien - SZ.de,
AI,Sueddeutsche,2024-02-26,https://www.sueddeutsche.de/wirtschaft/ki-mozilla-studie-transparenz-desinformation-social-media-1.6395945,Mozilla-Studie: Kennzeichnung für KI-Inhalte im Internet – aber wie?  - Wirtschaft - SZ.de,"Einkaufen kann eine Wissenschaft sein. Dutzende Siegel und Symbole kennzeichnen angeblich nachhaltige und tiergerechte Produkte. Der Nutri-Score soll mit seinen Ampelfarben helfen, gesunde Lebensmittel zu finden. Wie viel das wirklich bringt, ist unklar. Manche Menschen ignorieren die Labels, andere sind verwirrt und wissen nicht, worauf sie achten sollen. Diese Erkenntnis lässt sich auf soziale Medien übertragen. ""Nutzer sind mit zu vielen Informationen überfordert"", sagt Ramak Molavi Vasse'i. Sie leitet ein Forschungsprojekt zu KI-Transparenz bei der gemeinnützigen Mozilla -Stiftung und hat untersucht, wie Inhalte gekennzeichnet werden können, die von künstlicher Intelligenz erzeugt wurden. Bei Labels für Lebensmittel blicke niemand mehr durch, sagt Molavi. ""Das Gleiche droht bei KI-Inhalten. Mehr Kennzeichnung kann auch nach hinten losgehen."" Das ist eine der zentralen Erkenntnisse aus dem Bericht "" In Transparency We Trust? "", den Mozilla der SZ vor Veröffentlichung zur Verfügung gestellt hat. Die Untersuchung beschäftigt sich mit einer Frage, auf die Facebook, Instagram, Tiktok und anderen Plattform möglichst schnell Antworten finden müssen: Wie kann es gelingen, authentische Inhalte von KI-Fakes zu unterscheiden ? Die Herausforderung ist groß und drängend. Seit Open AI Ende 2022 Chat-GPT veröffentlichte, hat sich generative KI rasend schnell weiterentwickelt. Binnen Sekunden lassen sich Texte, Töne, Bilder und Videos erzeugen, die Monat für Monat realer wirken. Ein Video, in dem Wladimir Putin den Atomkrieg ausruft oder ein vermeintlich seniler Joe Biden Unsinn auf einer Pressekonferenz erzählt - technisch ist das längst möglich. Mozilla-Forscherin Molavi und ihr Kollege Gabriel Udoh haben die bestehenden Ansätze in zwei Kategorien eingeteilt. Zum einen gibt es deutlich wahrnehmbare Kennzeichnungen, etwa sichtbare Symbole in Bildern und Videos oder hörbare Hinweise in synthetischen Audio-Inhalten. Zum anderen können KI-Erzeugnisse mit unsichtbaren Wasserzeichen versehen werden. Diese Markierung stecken etwa in den Metadaten oder werden mit kryptografischen Verfahren in die Inhalte eingebettet. Alle sichtbaren Methoden haben einen großen Nachteil: Sie beruhen auf Freiwilligkeit. ""Die meisten KI-Fakes im Netz werden mit Täuschungsabsicht erstellt, zum Beispiel pornografische Deepfakes, die gegen den Willen der Betroffenen erstellt und verbreitet werden"", sagt Molavi. ""Die Macher werden wohl kaum anfangen, diese Inhalte sichtbar zu kennzeichnen."" Auch wenn sie Werkzeuge nutzen, die Bilder oder Videos als KI-generiert markieren, lassen sich solche Symbole leicht wegretuschieren oder schneiden. Zudem verschieben Labels einen Teil der Verantwortung zu Nutzerinnen und Nutzern. Ähnlich wie bei Lebensmitteln müssten sie lernen, mit unterschiedlichen Formen von Hinweisen umzugehen. ""Das kann Verwirrung stiften und sogar das Vertrauen in echte Inhalte weiter erodieren lassen"", sagt Molavi. Bei bestimmten Inhalten kämen Labels auch schlicht zu spät. Wenn Frauen mit sexualisierten Fakes herabgewürdigt werden sollen, sei der Schaden bereits angerichtet, sobald andere das Material sehen - KI-Kennzeichnung hin oder her. Etwas größere Hoffnungen setzt der Mozilla-Bericht in unsichtbare Wasserzeichen, die von Maschinen gelesen werden können. Kryptografische Markierungen lassen sich schwerer manipulieren oder ganz entfernen, ohne die Datei zu zerstören. Allerdings bräuchte es dafür einheitliche technische Standards, um Inhalte plattformübergreifend zu markieren und zu erkennen. Dafür gibt es erste Ansätze, etwa die Coalition for Content Provenance and Authenticity (C2PA), der Google, Microsoft und Adobe angehören. Gleichzeitig arbeiten Tech-Konzerne aber auch an eigenen Lösungen, die ein Wirrwarr an Wasserzeichen zur Folge haben könnten. ""Sichtbare Labels oder unsichtbare Wasserzeichen sind kein Allheilmittel, sondern allenfalls ein Baustein unter vielen in der Steuerung von KI"", sagt Molavi. ""Man darf nicht denselben Fehler machen wie die Tech-Konzerne und glauben, dass es für jedes Problem nur eine technische Lösung geben kann."" Sie hält die bisherigen Versuche der Plattformen für einen kleinen Schritt auf einem langen Weg. Freiwillige Selbstregulierung allein habe leider noch nie ausgereicht. Es brauche wirksame Regulierung, die kontrolliert und durchgesetzt werde. 2024 stehen Wahlen in mehr als 60 Ländern an, Donald Trump könnte erneut US-Präsident werden. Bereits ohne generative KI waren die Wahlkämpfe 2016 und 2020 geprägt von Lügen, Propaganda und Desinformation . Die Technologie existiere nicht in einem Vakuum, sagt Molavi. ""Sie trifft auf eine Social-Media-Welt, in der Algorithmen emotionalisierende und extreme Inhalte bevorzugen. In einem solchen Ökosystem gehen KI-Fakes besonders schnell viral."" Die Forscherin sieht KI-Unternehmen und Plattformen in der Pflicht. Das alte Facebook-Motto ""Move fast and break things"" dürfe sich nicht wiederholen. ""Es kann nicht Aufgabe der Forschenden und Nutzerinnen sein, Risiken aufzuzeigen und Lösungen zu erarbeiten"", sagt Molavi. ""Mir kommt es manchmal vor, als seien wir Teil eines großen Experiments mit Hunderten Millionen unfreiwilliger Beta-Tester."""
AI,Sueddeutsche,2024-02-25,https://www.sueddeutsche.de/wirtschaft/private-hochschule-chat-gpt-ki-einsatz-1.6394193,Wo ChatGPT zum Studium gehört - mit einer interessanten Begründung - Wirtschaft - SZ.de,
AI,Sueddeutsche,2024-02-23,https://www.sueddeutsche.de/wirtschaft/google-kuenstliche-intelligenz-ki-sundar-pichai-cyber-krieg-1.6388475,Künstliche Intelligenz: Google-Chef plädiert für weltweite Regeln - Wirtschaft - SZ.de,
KI,Sueddeutsche,2024-02-26,https://www.sueddeutsche.de/wirtschaft/ki-mozilla-studie-transparenz-desinformation-social-media-1.6395945,Mozilla-Studie: Kennzeichnung für KI-Inhalte im Internet – aber wie?  - Wirtschaft - SZ.de,"Einkaufen kann eine Wissenschaft sein. Dutzende Siegel und Symbole kennzeichnen angeblich nachhaltige und tiergerechte Produkte. Der Nutri-Score soll mit seinen Ampelfarben helfen, gesunde Lebensmittel zu finden. Wie viel das wirklich bringt, ist unklar. Manche Menschen ignorieren die Labels, andere sind verwirrt und wissen nicht, worauf sie achten sollen. Diese Erkenntnis lässt sich auf soziale Medien übertragen. ""Nutzer sind mit zu vielen Informationen überfordert"", sagt Ramak Molavi Vasse'i. Sie leitet ein Forschungsprojekt zu KI-Transparenz bei der gemeinnützigen Mozilla -Stiftung und hat untersucht, wie Inhalte gekennzeichnet werden können, die von künstlicher Intelligenz erzeugt wurden. Bei Labels für Lebensmittel blicke niemand mehr durch, sagt Molavi. ""Das Gleiche droht bei KI-Inhalten. Mehr Kennzeichnung kann auch nach hinten losgehen."" Das ist eine der zentralen Erkenntnisse aus dem Bericht "" In Transparency We Trust? "", den Mozilla der SZ vor Veröffentlichung zur Verfügung gestellt hat. Die Untersuchung beschäftigt sich mit einer Frage, auf die Facebook, Instagram, Tiktok und anderen Plattform möglichst schnell Antworten finden müssen: Wie kann es gelingen, authentische Inhalte von KI-Fakes zu unterscheiden ? Die Herausforderung ist groß und drängend. Seit Open AI Ende 2022 Chat-GPT veröffentlichte, hat sich generative KI rasend schnell weiterentwickelt. Binnen Sekunden lassen sich Texte, Töne, Bilder und Videos erzeugen, die Monat für Monat realer wirken. Ein Video, in dem Wladimir Putin den Atomkrieg ausruft oder ein vermeintlich seniler Joe Biden Unsinn auf einer Pressekonferenz erzählt - technisch ist das längst möglich. Mozilla-Forscherin Molavi und ihr Kollege Gabriel Udoh haben die bestehenden Ansätze in zwei Kategorien eingeteilt. Zum einen gibt es deutlich wahrnehmbare Kennzeichnungen, etwa sichtbare Symbole in Bildern und Videos oder hörbare Hinweise in synthetischen Audio-Inhalten. Zum anderen können KI-Erzeugnisse mit unsichtbaren Wasserzeichen versehen werden. Diese Markierung stecken etwa in den Metadaten oder werden mit kryptografischen Verfahren in die Inhalte eingebettet. Alle sichtbaren Methoden haben einen großen Nachteil: Sie beruhen auf Freiwilligkeit. ""Die meisten KI-Fakes im Netz werden mit Täuschungsabsicht erstellt, zum Beispiel pornografische Deepfakes, die gegen den Willen der Betroffenen erstellt und verbreitet werden"", sagt Molavi. ""Die Macher werden wohl kaum anfangen, diese Inhalte sichtbar zu kennzeichnen."" Auch wenn sie Werkzeuge nutzen, die Bilder oder Videos als KI-generiert markieren, lassen sich solche Symbole leicht wegretuschieren oder schneiden. Zudem verschieben Labels einen Teil der Verantwortung zu Nutzerinnen und Nutzern. Ähnlich wie bei Lebensmitteln müssten sie lernen, mit unterschiedlichen Formen von Hinweisen umzugehen. ""Das kann Verwirrung stiften und sogar das Vertrauen in echte Inhalte weiter erodieren lassen"", sagt Molavi. Bei bestimmten Inhalten kämen Labels auch schlicht zu spät. Wenn Frauen mit sexualisierten Fakes herabgewürdigt werden sollen, sei der Schaden bereits angerichtet, sobald andere das Material sehen - KI-Kennzeichnung hin oder her. Etwas größere Hoffnungen setzt der Mozilla-Bericht in unsichtbare Wasserzeichen, die von Maschinen gelesen werden können. Kryptografische Markierungen lassen sich schwerer manipulieren oder ganz entfernen, ohne die Datei zu zerstören. Allerdings bräuchte es dafür einheitliche technische Standards, um Inhalte plattformübergreifend zu markieren und zu erkennen. Dafür gibt es erste Ansätze, etwa die Coalition for Content Provenance and Authenticity (C2PA), der Google, Microsoft und Adobe angehören. Gleichzeitig arbeiten Tech-Konzerne aber auch an eigenen Lösungen, die ein Wirrwarr an Wasserzeichen zur Folge haben könnten. ""Sichtbare Labels oder unsichtbare Wasserzeichen sind kein Allheilmittel, sondern allenfalls ein Baustein unter vielen in der Steuerung von KI"", sagt Molavi. ""Man darf nicht denselben Fehler machen wie die Tech-Konzerne und glauben, dass es für jedes Problem nur eine technische Lösung geben kann."" Sie hält die bisherigen Versuche der Plattformen für einen kleinen Schritt auf einem langen Weg. Freiwillige Selbstregulierung allein habe leider noch nie ausgereicht. Es brauche wirksame Regulierung, die kontrolliert und durchgesetzt werde. 2024 stehen Wahlen in mehr als 60 Ländern an, Donald Trump könnte erneut US-Präsident werden. Bereits ohne generative KI waren die Wahlkämpfe 2016 und 2020 geprägt von Lügen, Propaganda und Desinformation . Die Technologie existiere nicht in einem Vakuum, sagt Molavi. ""Sie trifft auf eine Social-Media-Welt, in der Algorithmen emotionalisierende und extreme Inhalte bevorzugen. In einem solchen Ökosystem gehen KI-Fakes besonders schnell viral."" Die Forscherin sieht KI-Unternehmen und Plattformen in der Pflicht. Das alte Facebook-Motto ""Move fast and break things"" dürfe sich nicht wiederholen. ""Es kann nicht Aufgabe der Forschenden und Nutzerinnen sein, Risiken aufzuzeigen und Lösungen zu erarbeiten"", sagt Molavi. ""Mir kommt es manchmal vor, als seien wir Teil eines großen Experiments mit Hunderten Millionen unfreiwilliger Beta-Tester."""
