Search Query,Quelle,Datum,Link,Titel,Text
AI,Tagesspiegel,2024-02-15,https://www.tagesspiegel.de/wirtschaft/gruppen-aus-russland-china-und-dem-iran-chatgpt-macher-sperren-regierungsnahe-hacker-aus-11214166.html,"Gruppen aus Russland, China und dem Iran : ChatGPT-Macher sperren regierungsnahe Hacker aus ","Regierungsnahe Hacker aus China, Iran, Nordkorea und Russland haben als Kunden Technologie hinter dem Chatbot ChatGPT genutzt, um ihre Angriffe zu verbessern. In Kooperation mit Microsoft seien die Accounts von fünf Hacker-Gruppen aufgekündigt worden, teilte die ChatGPT-Entwicklerfirma OpenAi am Mittwoch mit.
Die Hacker nutzten die Technologie mit Künstlicher Intelligenz hauptsächlich, um die Software-Entwicklung zu automatisieren. Einige der Gruppe griffen darauf aber auch zurück, um technische Dokumentation zu übersetzen und nach öffentlich frei verfügbaren Informationen zu suchen. Die iranischen und nordkoreanischen Hacker hätten aber auch Texte für Phishing-Attacken von der KI schreiben lassen. Bei solchen Angriffen werden die Opfer mit Hilfe täuschend echt aussehender E-Mails verleitet, ihre Login-Informationen auf fingierten Websites der Hacker einzutippen.
OpenAI schränkte zugleich ein, die Entdeckung bestätige die Einschätzung, dass aktuelle KI-Technologie für die Entwicklung von Cyberattacken nur eingeschränkt nützlicher sei als herkömmliche Werkzeuge. Auch Microsoft betonte, man habe noch keine neuartigen Angriffe durch den Einsatz von KI gesehen.
ChatGPT löste vor gut einem Jahr den Hype um Künstliche Intelligenz aus. Solche KI-Chatbots werden mit gewaltigen Mengen an Informationen angelernt und können Texte auf dem sprachlichen Niveau eines Menschen formulieren, Software-Code schreiben und Informationen zusammenfassen. Das Prinzip dahinter ist, dass sie Wort für Wort abschätzen, wie ein Satz weitergehen sollte.
Ein Nachteil davon ist, dass die Software manchmal auch völlig falsche Antworten ausgeben kann, selbst wenn sie nur korrekte Informationen als Basis hatte. Die Software-Entwicklung wird inzwischen aber oft mit KI-Hilfe erfolgreich automatisiert. (dpa)"
KI,Tagesspiegel,2024-02-16,https://www.tagesspiegel.de/berlin/bezirke/ki-technik-breitere-radwege-thermicams-beruhrungslose-taster-strausberger-platz-in-berlin-soll-verkehrssicherer-werden-11223325.html,"KI-Technik, breitere Radwege, „Thermicams“, berührungslose Taster: Strausberger Platz in Berlin soll verkehrssicherer werden","Der Strausberger Platz wird umgebaut: breitere Radwege, bessere Überquerungsmöglichkeiten sowie mehr Barrierefreiheit. Darunter leiden derzeit die Grünflächen: Eine der Wiesen besteht nur noch aus Matsch und Spuren von Autoreifen."
KI,Tagesspiegel,2024-02-16,https://www.tagesspiegel.de/kultur/tiktok-ankundigung-zur-europawahl-gegen-fake-news-und-ki-trolle-11224360.html,Vor der Europawahl: Die SPD in der TikTok-Falle,"Kurt Sagatz ist Medienredakteur. Der zivilgesellschaftliche Protest gegen Rechtsextremismus muss auch die Social Networks erreichen, findet er.
Besonders die SPD sollte im Superwahljahr dringend an ihrer Social-Media-Strategie arbeiten. Die Mobilisierung der Sozialdemokraten ist speziell bei TikTok desaströs. Die SPD-Fraktion stellt auf der chinesischen Plattform fast ein Drittel der Accounts aller Bundestagsparteien, konnte damit aber – Stand Oktober 2023 – gerade einmal 290.000 Likes erzielen.
Nur die Grünen mit leicht über 190.000 Likes schnitten noch schlechter ab. Die Linke kam hingegen auf sechs Millionen und die AfD sogar auf 17,7 Millionen Likes – obwohl die rechtspopulistischen Bundestagsabgeordneten nur unwesentlich mehr TikTok-Accounts unterhalten als die SPD.
Der Ruf von TikTok ist kaum besser als der der AfD. Allerdings nicht wegen einer wie auch immer gearteten politischen Linie, sondern wegen Sicherheitsbedenken. Bundesinnenministerin Nancy Faeser sieht zwar keinen Grund für eine Verbotsdebatte in Deutschland – wie es sie derzeit in den USA gibt. Aber die Gefahr, dass „die Daten natürlich abfließen können“, sieht auch sie.
Die zum chinesischen Bytedance-Konzern gehörende Social-Media-Plattform ist bemüht, die Bedenken gegen TikTok zu zerstreuen. In dieser Woche hat der Dienst ausführlich erläutert, „wie wir uns auf die Europawahl 2024 vorbereiten“.
Der Maßnahmen-Katalog wirkt umfassend: Mit der „konsequenten Durchsetzung der Community-Richtlinien“ sollen Fake News und verdeckte Einflussnahme „frühzeitig erkannt und entfernt“ werden. Stolz verkündet TikTok, dass zuletzt 99 Prozent aller Inhalte mit Fehlinformationen unter anderem zu Wahlen entfernt wurden, bevor Nutzer sie gemeldet hätten. Zudem soll die Kooperation mit Fact-Checking-Partnern ausgeweitet, der Zugang zu Wahlinformationsseiten mit gesicherten Inhalten erleichtert und die politische Beeinflussung durch KI-Trolle verhindert werden.
Die Sache hat einen Haken: Einige der Vorkehrungen gab es schon zur Bundestagswahl 2021, unter anderem durch eine Kooperation mit Funk, der „Tagesschau“ und den jungen ARD-Radiowellen. Die überproportionale Verbreitung von AfD-Inhalten konnte das nicht verhindern. Vielleicht ist der zivilgesellschaftliche Protest, wie er sich in der ganzen Republik manifestiert, das wirksamere Mittel gegen antidemokratische Tendenzen und den Populismus von rechts."
KI,Tagesspiegel,2024-02-15,https://www.tagesspiegel.de/wirtschaft/nordrhein-westfalen-und-hessen-profitieren-microsoft-investiert-mehr-als-3-milliarden-euro-in-ki-in-deutschland-11215660.html,Nordrhein-Westfalen und Hessen profitieren: Microsoft investiert mehr als drei Milliarden Euro in KI in Deutschland ,"Microsoft wird in den kommenden zwei Jahren knapp 3,3 Milliarden Euro in Deutschland investieren, um seine Rechenzentrumskapazitäten für Anwendungen im Bereich Künstlicher Intelligenz (KI) und beim Cloud Computing massiv auszubauen. Das kündigte Microsoft-Präsident Brad Smith am Donnerstag in Berlin bei einem Gespräch mit Bundeskanzler Olaf Scholz (SPD) an.
Die größte Einzelinvestition in der 40-jährigen Geschichte von Microsoft in Deutschland umfasst auch ein KI-Weiterbildungsprogramm, mit dem bis zu 1,2 Millionen Menschen erreicht werden sollen.
Die Investitionsmittel fließen nach dpa-Informationen vor allem nach Nordrhein-Westfalen, wo Microsoft eine neue Cloud-Region einrichten will. Der Konzern sucht damit die räumliche Nähe zu Großkunden wie Bayer und RWE, um die Datenlaufzeiten (Latenz) zwischen den Rechenzentren und den Anwendungen möglichst niedrig zu halten.
Von den Microsoft-Investitionen wird aber auch Hessen profitieren. Die Rhein/Main-Region ist wegen des großen Internet-Knotens DE-CIX in Frankfurt Deutschlands führender Standort für Rechenzentren. Die bereits bestehende Microsoft-Cloud-Region Rhein/Main wird weiter ausgebaut.
Bundeskanzler Olaf Scholz begrüßt die Microsoft-Investitionen von 3,2 Milliarden Euro als Teil umfangreicher Geldanlagen. „Investitionen hier sehen wir gegenwärtig im großen Umfang“, sagte der Kanzler am Donnerstag und verwies auf die Bereiche Batterien, Autos, Chips und Pharma. Von den angekündigten Microsoft-Investitionen im Bereich der Künstlichen Intelligenz (KI) werden demnach viele weitere KI-Firmen profitieren.
Die Bundesregierung habe mit dem Zuwanderungsgesetz die Möglichkeit geschaffen, dass die nötigen Fachkräfte etwa für den Hightech-Bereich nach Deutschland kommen könnten, betonte der SPD-Politiker. Außerdem sorge das Datenzugangsgesetz im Medizinbereich für einen Investitionsschub im Pharmabereich. Als weiteres Element wolle die Bundesregierung mit großen Gesetzespaketen etwa zur Planungsbeschleunigung Investitionen attraktiver machen.
„Wir brauchen ein offenes Umfeld, in dem sich schnell und zügig der technologische Fortschritt verbreiten kann“, sagte Scholz. Dies sei Grundlage für das ökonomische Erfolgsmodell Deutschlands als exportorientierte Volkswirtschaft.
„Wir sind (...) wahrscheinlich im Hinblick auf die Größe unseres Landes die definitiv erfolgreichste Exportvolkswirtschaft der Welt“, so der Kanzler. Das erkläre auch die schwache Konjunktur. Derzeit wachse die Weltwirtschaft langsamer und das bekomme gerade Deutschland zu spüren. „Aber wir warten auf den Moment, wo (die Weltwirtschaft) wieder schneller wächst und dann ist alles da, was die Unternehmen, die hier investiert haben und diejenigen, die von Deutschland aus investieren, vorbereitet haben.“
NRW-Ministerpräsident Hendrik Wüst (CDU) wertete die Investition von Microsoft als „ein starkes Signal für Deutschland und ein großartiger Beitrag zum Strukturwandel im Rheinischen Revier.“ Mit dieser Milliarden-Entscheidung trage Microsoft wesentlich dazu bei, die Transformation der Wirtschaft in Nordrhein-Westfalen nachhaltig voranzutreiben. „Dass ein Global Player ein solches Investment in Nordrhein-Westfalen tätigt, ist ein Zeichen des Vertrauens und Ergebnis konkreter Standortpolitik.“
Mit der Investitionssumme von insgesamt 3,5 Milliarden US-Dollar (3,26 Mrd. Euro) führt Deutschland die Liste der Investitionsankündigungen des weltweit führenden Softwarekonzerns an: Microsoft-Präsident Smith hatte im vergangenen November zugesagt, bis 2026 in Großbritannien 2,5 Milliarden Pfund (2,9 Milliarden Euro) zu investieren, um das Wachstum der KI-Anwendungen voranzutreiben.
Gut einen Monat zuvor hatte er bei einem Besuch in Australien eine Investition von 5 Milliarden Australischen Dollar (rund 3 Mrd Euro) in den KI-Sektor versprochen.
Im internationalen KI-Markt ist Microsoft ein führender Akteur, auch weil der Softwarekonzern frühzeitig mehrere Milliarden Dollar in die Hand genommen hat, um bei dem kalifornischen KI-Start-up OpenAI einzusteigen.
Das Unternehmen aus San Francisco hatte im November 2022 seinen Text-Roboter ChatGPT einer breiteren Öffentlichkeit vorgestellt und damit eine KI-Welle ausgelöst. Microsoft hat unterdessen weitere Milliardenbeträge investiert, um große Rechenkapazitäten für das Training der KI aufzubauen. Der Konzern verwendet die KI-Technologie unter anderem in seiner Suchmaschine Bing sowie als „Copilot“ in seinen Office-Programmen. Hauptkonkurrent des Software-Riesen aus Redmond ist Google mit seinem KI-Programm Gemini. (dpa)"
Künstliche Intelligenz,Tagesspiegel,2024-02-14,https://www.tagesspiegel.de/internationales/eine-gerechte-zukunft-fur-alle-wie-kunstliche-intelligenz-demokratisiert-werden-muss-11203072.html,Eine gerechte Zukunft für alle: Wie künstliche Intelligenz demokratisiert werden muss,"Die rasanten Fortschritte der künstlichen Intelligenz (KI) rufen sowohl Staunen als auch Schrecken hervor. Für manche ist KI ein Ehrfurcht gebietendes Wunder (Stupor mundi), während andere darin einen gütigen Retter (Salvator mundi) sehen. Dabei bleibt die Frage: Wie lässt sich sicherstellen, dass ihr Nutzen allen zugutekommt?"
Künstliche Intelligenz,Tagesspiegel,2024-02-13,https://www.tagesspiegel.de/potsdam/landeshauptstadt/verstandliche-sprache-bessere-erreichbarkeit-digitalexperten-fur-kunstliche-intelligenz-im-potsdamer-rathaus-11202910.html,"Verständliche Sprache, bessere Erreichbarkeit: Digitalexperten für Künstliche Intelligenz im Potsdamer Rathaus","Effizientere Verwaltungsabläufe, besserer Bürgerservice: In einem weitreichenden Positionspapier schlägt der Potsdamer Digitalisierungsrat vor, wie sich Künstliche Intelligenz (KI) im Rathaus gewinnbringend einsetzen lassen könnte. Bisher ist die Stadtverwaltung derlei nur zögerlich angegangen."
Künstliche Intelligenz,Tagesspiegel,2024-02-13,https://www.tagesspiegel.de/wirtschaft/ki-chatbot-bekommt-ein-gedachtnis-chatgpt-soll-sich-kunftig-informationen-uber-seine-nutzer-merken-konnen-11207401.html,KI-Chatbot bekommt ein Gedächtnis: ChatGPT soll sich künftig Informationen über seine Nutzer merken können,"Der Chatbot ChatGPT soll sich künftig Informationen über seine Nutzer merken können. Die Funktion wird zunächst im kleinen Kreis getestet.
Damit könne sich Software zum Beispiel daran erinnern, dass man eine Tochter habe, die Quallen mag - oder in welchem Format man am liebsten Zusammenfassungen von Treffen auf der Arbeit bekomme, erläuterte die Entwicklerfirma OpenAI am Dienstag. Bittet man ChatGPT dann zum Beispiel, eine Geburtstagskarte für das Kind zu entwerfen, könnte eine Qualle mit Partyhut auf dem Bild sein.
Damit ChatGPT sich künftig Informationen über Nutzer merkt, müssen sie den Chatbot in der ersten Ausführung der Funktion darum bitten. Auch kann man dann abfragen, was die Software über einen weiß - und alle oder einzelne Angaben löschen. Die Gedächtnis-Funktion soll den Chatbot nützlicher machen. Für Unterhaltungen ohne Personalisierung gibt es temporäre Chats. Die Informationen daraus werden auch nicht zum weiteren Anlernen der Software verwendet.
ChatGPT ist der KI-Chatbot, der vor einem Jahr den Hype um Künstliche Intelligenz mit Erwartungen von einem digitalen Schlaraffenland für alle bis hin zur Angst vor einem Auslöschen der Menschheit auslöste. KI-Chatbots wie ChatGPT werden mit gewaltigen Mengen an Informationen angelernt und können Texte auf dem sprachlichen Niveau eines Menschen formulieren.
Das Prinzip dahinter ist, dass sie Wort für Wort abschätzen, wie ein Satz weitergehen sollte. Ein Nachteil davon ist, dass die Software völlig falsche Antworten ausgeben kann, selbst wenn sie nur korrekte Informationen als Basis hatte. (dpa)"
Künstliche Intelligenz,Tagesspiegel,2024-02-12,https://www.tagesspiegel.de/kultur/die-grosse-zivilisierungsmaschine-helga-nowotny-sucht-ein-neues-verhaltnis-zur-kunstlichen-intelligenz-11004844.html,Die große Zivilisierungsmaschine: Helga Nowotny sucht ein neues Verhältnis zur Künstlichen Intelligenz,"Endlich, endlich tritt jemand drei Schritte zurück und kann dadurch die Veränderungen durch Künstliche Intelligenz (KI) in ihrer ganzen Tragweite sichten. Die renommierte Wiener Wissenschaftsforscherin und Wissenschaftsmanagerin Helga Nowotny hat in ihrem 87. Lebensjahr eine Sammlung von Essays vorgelegt. Darin macht sie vor allem auf drei grundlegende Veränderungen aufmerksam, die nicht erst seit dem Durchbruch von KI-Sprachmodellen mit ChatGPT 2022 unsere Welt zu prägen beginnen."
Künstliche Intelligenz,Tagesspiegel,2024-02-14,https://www.tagesspiegel.de/wirtschaft/neues-ki-gesetz-der-eu-wie-der-ai-act-verbraucher-schutzen-soll-11208865.html,Neues KI-Gesetz der EU: Wie der AI-Act Verbraucher schützen soll,"„Das könnte Ihnen auch gefallen“ – diesen Satz kennt jeder Verbraucher, der schon einmal ein Produkt online gekauft hat. Dahinter steckt eine Künstliche Intelligenz (KI), die das Kaufverhalten und die Vorlieben des Nutzers analysiert, um personalisierte Produktvorschläge zu machen."
Künstliche Intelligenz,Tagesspiegel,2024-02-11,https://www.tagesspiegel.de/wirtschaft/abschied-von-hasso-plattner-sap-ersetzt-vorgesehenen-aufsichtsratschef-punit-renjen-11196400.html,Abschied von Hasso Plattner: SAP ersetzt vorgesehenen Aufsichtsratschef Punit Renjen,"Kurz vor dem Abschied des Mitgründers Hasso Plattner aus dem Aufsichtsrat ersetzt SAP den designierten Nachfolger. Statt des vor einem Jahr nominierten Punit Renjen werde der frühere Chef des Mobilfunkausrüsters Nokia, Pekka Ala-Pietilä, der Hauptversammlung zur Wahl vorgeschlagen, teilte Europas größtes Softwarehaus am Sonntag mit. Er solle auch den Vorsitz des Kontrollgremiums übernehmen.
SAP und Renjen, der sein Aufsichtsratsmandat niederlegen werde, hätten sich in gegenseitigem Einvernehmen getrennt. „Grund waren die unterschiedlichen Vorstellungen über die Rolle als künftiger Aufsichtsratsvorsitzender.“ Einem Zeitungsbericht zufolge hatte sich Renjen zu stark ins Tagesgeschäft eingemischt. Der ehemalige Chef der Wirtschaftsprüfungs- und Unternehmensberatungsgesellschaft Deloitte war im vergangenen Jahr in den Aufsichtsrat des Walldorfer Konzerns gewählt worden.
Ala-Pietilä ist bei SAP kein Unbekannter: Der Finne war zwischen 2002 und 2021 bereits Mitglied des Aufsichtsrates. Außerdem leitete er zeitweise eine Expertengruppe für Künstliche Intelligenz (KI), die die EU-Kommission berät. Derzeit leitet er unter anderem das Kontrollgremium des Digitalkarten-Anbieters Here.
„Nach zwei Jahrzehnten an der Spitze der SAP, des Unternehmens, mit dem ich seit der ersten Stunde verbunden bin, ist es mir besonders wichtig, den Führungsstab erfolgreich weiterzugeben und so den andauernden Erfolg der SAP zu festigen“, sagte Plattner. Der 80-Jährige wird das Unternehmen zur Hauptversammlung im Mai nach mehr als 50 Jahren als der letzte der Gründer verlassen. (Reuters)"
Künstliche Intelligenz,Tagesspiegel,2024-02-12,https://www.tagesspiegel.de/wirtschaft/kunstliche-intelligenz-openai-ceo-altman-fordert-aufbau-einer-massiven-ki-infrastruktur-11198215.html,Künstliche Intelligenz: OpenAI-CEO Altman fordert „Aufbau einer massiven KI-Infrastruktur“,"OpenAI-CEO Sam Altman wirbt aktiv für den Ausbau von Chipfabriken, Rechenzentren und der nötigen Energieversorgung, um die Künstliche Intelligenz (KI) anzutreiben. Entsprechende Gespräche führe der Firmenchef bereits seit Monaten, sagte ein Insider aus dem Umfeld von Altman dem Handelsblatt am Freitag."
AI,Tagesspiegel,2024-02-14,https://www.tagesspiegel.de/internationales/eine-gerechte-zukunft-fur-alle-wie-kunstliche-intelligenz-demokratisiert-werden-muss-11203072.html,Eine gerechte Zukunft für alle: Wie künstliche Intelligenz demokratisiert werden muss,"Die rasanten Fortschritte der künstlichen Intelligenz (KI) rufen sowohl Staunen als auch Schrecken hervor. Für manche ist KI ein Ehrfurcht gebietendes Wunder (Stupor mundi), während andere darin einen gütigen Retter (Salvator mundi) sehen. Dabei bleibt die Frage: Wie lässt sich sicherstellen, dass ihr Nutzen allen zugutekommt?"
AI,Tagesspiegel,2024-02-14,https://www.tagesspiegel.de/wirtschaft/bis-zu-40-prozent-inflation-rasant-steigende-lebensmittelpreise-treffen-arme-russen-besonders-hart-11202997.html,Bis zu 40 Prozent mehr für Lebensmittel: Die Inflation in Russland trifft arme Menschen besonders hart,"„Natürlich war hier früher mehr los“, sagt Obst- und Gemüseverkäufer Gabyl. Auf dem Moskauer Dorogomilowskij-Markt betreibt der 53-Jährige seinen Stand schon seit Jahren. Aber zurzeit laufe das Geschäft nicht so gut. „Schauen Sie sich doch um“, sagt er und zeigt mit seinen Armen auf die Stände neben seinem. „Es ist ja kaum jemand hier.“"
AI,Tagesspiegel,2024-02-14,https://www.tagesspiegel.de/wirtschaft/neues-ki-gesetz-der-eu-wie-der-ai-act-verbraucher-schutzen-soll-11208865.html,Neues KI-Gesetz der EU: Wie der AI-Act Verbraucher schützen soll,"„Das könnte Ihnen auch gefallen“ – diesen Satz kennt jeder Verbraucher, der schon einmal ein Produkt online gekauft hat. Dahinter steckt eine Künstliche Intelligenz (KI), die das Kaufverhalten und die Vorlieben des Nutzers analysiert, um personalisierte Produktvorschläge zu machen."
AI,Tagesspiegel,2024-02-12,https://www.tagesspiegel.de/wirtschaft/kunstliche-intelligenz-openai-ceo-altman-fordert-aufbau-einer-massiven-ki-infrastruktur-11198215.html,Künstliche Intelligenz: OpenAI-CEO Altman fordert „Aufbau einer massiven KI-Infrastruktur“,"OpenAI-CEO Sam Altman wirbt aktiv für den Ausbau von Chipfabriken, Rechenzentren und der nötigen Energieversorgung, um die Künstliche Intelligenz (KI) anzutreiben. Entsprechende Gespräche führe der Firmenchef bereits seit Monaten, sagte ein Insider aus dem Umfeld von Altman dem Handelsblatt am Freitag."
Artificial Intelligence,Tagesspiegel,2024-02-13,https://www.tagesspiegel.de/kultur/zukunft-der-zeitungen-mehr-digitales-mehr-ki-tools-11204497.html,"Zukunft der Zeitungen : Mehr Digitales, mehr KI-Tools","Der Optimismus der Zeitungsverleger und Digitalpublisher für die nahe Zukunft lässt sich in Zahlen ausdrücken. Zwar wird mit einem weiteren Rückgang der Printauflagen um sieben Prozent in diesem Jahr gerechnet, doch zugleich ergibt die Trendumfrage der Zeitungsbranche, die am Dienstag vom Branchenverband BDZV vorgestellt wurde, bei den E-Paper-Ausgaben ein Plus von 16 Prozent und beim Paid-Content von sogar 22 Prozent. Entsprechend blicken mehr als zwei Drittel der befragten Entscheider – darunter vor allem Chefredakteure und Geschäftsführer – immerhin positiv auf das Jahr 2024. Die mittelfristige Perspektive beurteilen hingegen nur 60 Prozent optimistisch.
Auf lange Sicht gehen die BDZV-Mitglieder von einem extrem veränderten Markt aus. Während heute noch 70 Prozent des Geschäfts mit gedruckten Zeitungen sowie 17 Prozent mit E-Papern und 13 Prozent mit Plus-Abos gemacht wird, wird für 2030 ein komplett anderes Bild erwartet. Das Printgeschäft wird dann nach Einschätzung der Entscheider nur 38 Prozent ausmachen, E-Paper und Plus-Abos sind mit 32 beziehungsweise 28 Prozent dann fast ebenso wichtig.
Der Anteil des Digitalgeschäfts, das ist ein weiteres Ergebnis der Umfrage, wird sich bereits in den nächsten fünf Jahren verdreifachen.
Die Anpassungen an die geänderten Marktbedingungen haben längst begonnen. Für alle Verlage und Publisher sind höhere Printabopreise absolut relevant. Immerhin 80 Prozent der Unternehmen sehen es als relevant an, die Zeitungszustellung in unwirtschaftlichen Bereichen einzustellen.
Aber auch inhaltlich wird es Veränderungen geben. Die klassischen Ressorts verlieren an Bedeutung, die Redaktionen werden sich stärker an Themen und Zielgruppen orientieren, heißt es in der Trendumfrage. Um die Leser- und Nutzerbindung zu stärken, arbeiten die Verlage und Publisher zudem an einer weiteren Qualitätssteigerung der journalistischen Inhalte. Weitere Stichworte sind personalisierte Inhalte und die hyperlokale Berichterstattung.
Der wichtigste Hebel zur Effizienzsteigerung ist dabei der Einsatz von KI-Tools und Machine-Learning. Mehr als die Hälfte der Befragten (52 Prozent) sieht hier die größten Chancen. Als Hilfsmittel bei der Texterstellung wollen zwei Drittel die neuen Techniken einsetzen. Eine Vollautomatisierung soll es allerdings nicht geben. Mehr als ein Drittel der Verlage und Publisher (35 Prozent) will sogar komplett auf KI-Tools verzichten."
Artificial Intelligence,Tagesspiegel,2024-02-13,https://www.tagesspiegel.de/potsdam/landeshauptstadt/verstandliche-sprache-bessere-erreichbarkeit-digitalexperten-fur-kunstliche-intelligenz-im-potsdamer-rathaus-11202910.html,"Verständliche Sprache, bessere Erreichbarkeit: Digitalexperten für Künstliche Intelligenz im Potsdamer Rathaus","Effizientere Verwaltungsabläufe, besserer Bürgerservice: In einem weitreichenden Positionspapier schlägt der Potsdamer Digitalisierungsrat vor, wie sich Künstliche Intelligenz (KI) im Rathaus gewinnbringend einsetzen lassen könnte. Bisher ist die Stadtverwaltung derlei nur zögerlich angegangen."
Artificial Intelligence,Tagesspiegel,2024-02-14,https://www.tagesspiegel.de/wirtschaft/neues-ki-gesetz-der-eu-wie-der-ai-act-verbraucher-schutzen-soll-11208865.html,Neues KI-Gesetz der EU: Wie der AI-Act Verbraucher schützen soll,"„Das könnte Ihnen auch gefallen“ – diesen Satz kennt jeder Verbraucher, der schon einmal ein Produkt online gekauft hat. Dahinter steckt eine Künstliche Intelligenz (KI), die das Kaufverhalten und die Vorlieben des Nutzers analysiert, um personalisierte Produktvorschläge zu machen."
KI,Tagesspiegel,2024-02-14,https://www.tagesspiegel.de/internationales/eine-gerechte-zukunft-fur-alle-wie-kunstliche-intelligenz-demokratisiert-werden-muss-11203072.html,Eine gerechte Zukunft für alle: Wie künstliche Intelligenz demokratisiert werden muss,"Die rasanten Fortschritte der künstlichen Intelligenz (KI) rufen sowohl Staunen als auch Schrecken hervor. Für manche ist KI ein Ehrfurcht gebietendes Wunder (Stupor mundi), während andere darin einen gütigen Retter (Salvator mundi) sehen. Dabei bleibt die Frage: Wie lässt sich sicherstellen, dass ihr Nutzen allen zugutekommt?"
KI,Tagesspiegel,2024-02-13,https://www.tagesspiegel.de/kultur/zukunft-der-zeitungen-mehr-digitales-mehr-ki-tools-11204497.html,"Zukunft der Zeitungen : Mehr Digitales, mehr KI-Tools","Der Optimismus der Zeitungsverleger und Digitalpublisher für die nahe Zukunft lässt sich in Zahlen ausdrücken. Zwar wird mit einem weiteren Rückgang der Printauflagen um sieben Prozent in diesem Jahr gerechnet, doch zugleich ergibt die Trendumfrage der Zeitungsbranche, die am Dienstag vom Branchenverband BDZV vorgestellt wurde, bei den E-Paper-Ausgaben ein Plus von 16 Prozent und beim Paid-Content von sogar 22 Prozent. Entsprechend blicken mehr als zwei Drittel der befragten Entscheider – darunter vor allem Chefredakteure und Geschäftsführer – immerhin positiv auf das Jahr 2024. Die mittelfristige Perspektive beurteilen hingegen nur 60 Prozent optimistisch.
Auf lange Sicht gehen die BDZV-Mitglieder von einem extrem veränderten Markt aus. Während heute noch 70 Prozent des Geschäfts mit gedruckten Zeitungen sowie 17 Prozent mit E-Papern und 13 Prozent mit Plus-Abos gemacht wird, wird für 2030 ein komplett anderes Bild erwartet. Das Printgeschäft wird dann nach Einschätzung der Entscheider nur 38 Prozent ausmachen, E-Paper und Plus-Abos sind mit 32 beziehungsweise 28 Prozent dann fast ebenso wichtig.
Der Anteil des Digitalgeschäfts, das ist ein weiteres Ergebnis der Umfrage, wird sich bereits in den nächsten fünf Jahren verdreifachen.
Die Anpassungen an die geänderten Marktbedingungen haben längst begonnen. Für alle Verlage und Publisher sind höhere Printabopreise absolut relevant. Immerhin 80 Prozent der Unternehmen sehen es als relevant an, die Zeitungszustellung in unwirtschaftlichen Bereichen einzustellen.
Aber auch inhaltlich wird es Veränderungen geben. Die klassischen Ressorts verlieren an Bedeutung, die Redaktionen werden sich stärker an Themen und Zielgruppen orientieren, heißt es in der Trendumfrage. Um die Leser- und Nutzerbindung zu stärken, arbeiten die Verlage und Publisher zudem an einer weiteren Qualitätssteigerung der journalistischen Inhalte. Weitere Stichworte sind personalisierte Inhalte und die hyperlokale Berichterstattung.
Der wichtigste Hebel zur Effizienzsteigerung ist dabei der Einsatz von KI-Tools und Machine-Learning. Mehr als die Hälfte der Befragten (52 Prozent) sieht hier die größten Chancen. Als Hilfsmittel bei der Texterstellung wollen zwei Drittel die neuen Techniken einsetzen. Eine Vollautomatisierung soll es allerdings nicht geben. Mehr als ein Drittel der Verlage und Publisher (35 Prozent) will sogar komplett auf KI-Tools verzichten."
KI,Tagesspiegel,2024-02-13,https://www.tagesspiegel.de/potsdam/landeshauptstadt/verstandliche-sprache-bessere-erreichbarkeit-digitalexperten-fur-kunstliche-intelligenz-im-potsdamer-rathaus-11202910.html,"Verständliche Sprache, bessere Erreichbarkeit: Digitalexperten für Künstliche Intelligenz im Potsdamer Rathaus","Effizientere Verwaltungsabläufe, besserer Bürgerservice: In einem weitreichenden Positionspapier schlägt der Potsdamer Digitalisierungsrat vor, wie sich Künstliche Intelligenz (KI) im Rathaus gewinnbringend einsetzen lassen könnte. Bisher ist die Stadtverwaltung derlei nur zögerlich angegangen."
